scene_id,checkpoint_path,checkpoint_read_ok,checkpoint_read_error,year,acquisition_date,orbit_state,relative_orbit,platform,rows_n,zero_support_checkpoint,scene_id_values_n,scene_id_matches_filename,support_ids_n,duplicate_support_rows_n,vv_raster_inside_n,vv_calibration_fail_n,vv_noise_fail_n,vv_nonpositive_n,vv_valid_corrected_sigma0_n,vh_raster_inside_n,vh_calibration_fail_n,vh_noise_fail_n,vh_nonpositive_n,vh_valid_corrected_sigma0_n
S1A_IW_GRDH_1SDV_20170714T053534_20170714T053559_017463_01D304_05F6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170714T053534_20170714T053559_017463_01D304_05F6_COG.csv.gz,True,,2017,2017-07-14,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,1,1001
S1A_IW_GRDH_1SDV_20170715T172249_20170715T172314_017485_01D3AA_CDA4_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170715T172249_20170715T172314_017485_01D3AA_CDA4_COG.csv.gz,True,,2017,2017-07-15,ascending,88,sentinel-1a,3869,False,1,True,3869,0,3869,0,0,159,3710,3869,0,0,160,3709
S1A_IW_GRDH_1SDV_20170715T172314_20170715T172339_017485_01D3AA_513D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170715T172314_20170715T172339_017485_01D3AA_513D_COG.csv.gz,True,,2017,2017-07-15,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20170715T052623_20170715T052648_006494_00B6B9_CFC8_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170715T052623_20170715T052648_006494_00B6B9_CFC8_COG.csv.gz,True,,2017,2017-07-15,descending,168,sentinel-1b,2584,False,1,True,2584,0,2584,0,0,471,2113,2584,0,0,471,2113
S1B_IW_GRDH_1SDV_20170716T171348_20170716T171413_006516_00B74F_351D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170716T171348_20170716T171413_006516_00B74F_351D_COG.csv.gz,True,,2017,2017-07-16,ascending,15,sentinel-1b,1298,False,1,True,1298,0,1298,0,0,0,1298,1298,0,0,0,1298
S1B_IW_GRDH_1SDV_20170716T171413_20170716T171438_006516_00B74F_467D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170716T171413_20170716T171438_006516_00B74F_467D_COG.csv.gz,True,,2017,2017-07-16,ascending,15,sentinel-1b,3033,False,1,True,3033,0,3033,0,0,0,3033,3033,0,0,0,3033
S1B_IW_GRDH_1SDV_20170720T053436_20170720T053501_006567_00B8C9_F721_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170720T053436_20170720T053501_006567_00B8C9_F721_COG.csv.gz,True,,2017,2017-07-20,descending,66,sentinel-1b,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,0,4331
S1B_IW_GRDH_1SDV_20170721T172200_20170721T172225_006589_00B965_8AED_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170721T172200_20170721T172225_006589_00B965_8AED_COG.csv.gz,True,,2017,2017-07-21,ascending,88,sentinel-1b,2137,False,1,True,2137,0,2137,0,0,139,1998,2137,0,0,140,1997
S1B_IW_GRDH_1SDV_20170721T172225_20170721T172250_006589_00B965_DF71_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170721T172225_20170721T172250_006589_00B965_DF71_COG.csv.gz,True,,2017,2017-07-21,ascending,88,sentinel-1b,1738,False,1,True,1738,0,1738,0,0,22,1716,1738,0,0,22,1716
S1A_IW_GRDH_1SDV_20170721T052657_20170721T052722_017565_01D614_E037_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170721T052657_20170721T052722_017565_01D614_E037_COG.csv.gz,True,,2017,2017-07-21,descending,168,sentinel-1a,627,False,1,True,627,0,627,0,0,145,482,627,0,0,146,481
S1A_IW_GRDH_1SDV_20170721T052722_20170721T052747_017565_01D614_CDDB_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170721T052722_20170721T052747_017565_01D614_CDDB_COG.csv.gz,True,,2017,2017-07-21,descending,168,sentinel-1a,1986,False,1,True,1986,0,1986,0,0,355,1631,1986,0,0,355,1631
S1A_IW_GRDH_1SDV_20170722T171426_20170722T171451_017587_01D6BC_62A4_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170722T171426_20170722T171451_017587_01D6BC_62A4_COG.csv.gz,True,,2017,2017-07-22,ascending,15,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20170722T171451_20170722T171516_017587_01D6BC_3C6D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170722T171451_20170722T171516_017587_01D6BC_3C6D_COG.csv.gz,True,,2017,2017-07-22,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,10,4321
S1A_IW_GRDH_1SDV_20170726T053510_20170726T053535_017638_01D85F_046F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170726T053510_20170726T053535_017638_01D85F_046F_COG.csv.gz,True,,2017,2017-07-26,descending,66,sentinel-1a,3327,False,1,True,3327,0,3327,0,0,1,3326,3327,0,0,4,3323
S1A_IW_GRDH_1SDV_20170726T053535_20170726T053600_017638_01D85F_E31B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170726T053535_20170726T053600_017638_01D85F_E31B_COG.csv.gz,True,,2017,2017-07-26,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,3,999
S1A_IW_GRDH_1SDV_20170727T172249_20170727T172314_017660_01D903_3D7D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170727T172249_20170727T172314_017660_01D903_3D7D_COG.csv.gz,True,,2017,2017-07-27,ascending,88,sentinel-1a,3873,False,1,True,3873,0,3873,0,0,161,3712,3873,0,0,165,3708
S1A_IW_GRDH_1SDV_20170727T172314_20170727T172339_017660_01D903_9CA5_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170727T172314_20170727T172339_017660_01D903_9CA5_COG.csv.gz,True,,2017,2017-07-27,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20170727T052623_20170727T052648_006669_00BBB5_3E29_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170727T052623_20170727T052648_006669_00BBB5_3E29_COG.csv.gz,True,,2017,2017-07-27,descending,168,sentinel-1b,2585,False,1,True,2585,0,2585,0,0,472,2113,2585,0,0,471,2114
S1B_IW_GRDH_1SDV_20170728T171348_20170728T171413_006691_00BC4A_B8C1_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170728T171348_20170728T171413_006691_00BC4A_B8C1_COG.csv.gz,True,,2017,2017-07-28,ascending,15,sentinel-1b,1298,False,1,True,1298,0,1298,0,0,0,1298,1298,0,0,0,1298
S1B_IW_GRDH_1SDV_20170728T171413_20170728T171438_006691_00BC4A_EFCD_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170728T171413_20170728T171438_006691_00BC4A_EFCD_COG.csv.gz,True,,2017,2017-07-28,ascending,15,sentinel-1b,3033,False,1,True,3033,0,3033,0,0,0,3033,3033,0,0,1,3032
S1B_IW_GRDH_1SDV_20170801T053436_20170801T053501_006742_00BDCE_D0CB_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170801T053436_20170801T053501_006742_00BDCE_D0CB_COG.csv.gz,True,,2017,2017-08-01,descending,66,sentinel-1b,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,1,4330
S1A_IW_GRDH_1SDV_20170802T052658_20170802T052723_017740_01DB70_61FC_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170802T052658_20170802T052723_017740_01DB70_61FC_COG.csv.gz,True,,2017,2017-08-02,descending,168,sentinel-1a,631,False,1,True,631,0,631,0,0,147,484,631,0,0,147,484
S1A_IW_GRDH_1SDV_20170802T052723_20170802T052748_017740_01DB70_E9BB_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170802T052723_20170802T052748_017740_01DB70_E9BB_COG.csv.gz,True,,2017,2017-08-02,descending,168,sentinel-1a,1986,False,1,True,1986,0,1986,0,0,355,1631,1986,0,0,358,1628
S1A_IW_GRDH_1SDV_20170803T171427_20170803T171452_017762_01DC14_7495_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170803T171427_20170803T171452_017762_01DC14_7495_COG.csv.gz,True,,2017,2017-08-03,ascending,15,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20170803T171452_20170803T171517_017762_01DC14_02FE_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170803T171452_20170803T171517_017762_01DC14_02FE_COG.csv.gz,True,,2017,2017-08-03,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,3,4328
S1A_IW_GRDH_1SDV_20170807T053511_20170807T053536_017813_01DDB3_889A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170807T053511_20170807T053536_017813_01DDB3_889A_COG.csv.gz,True,,2017,2017-08-07,descending,66,sentinel-1a,3329,False,1,True,3329,0,3329,0,0,0,3329,3329,0,0,8,3321
S1A_IW_GRDH_1SDV_20170807T053536_20170807T053601_017813_01DDB3_F8F8_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170807T053536_20170807T053601_017813_01DDB3_F8F8_COG.csv.gz,True,,2017,2017-08-07,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,1,1001
S1A_IW_GRDH_1SDV_20170808T172250_20170808T172315_017835_01DE5F_4AA6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170808T172250_20170808T172315_017835_01DE5F_4AA6_COG.csv.gz,True,,2017,2017-08-08,ascending,88,sentinel-1a,3873,False,1,True,3873,0,3873,0,0,160,3713,3873,0,0,160,3713
S1A_IW_GRDH_1SDV_20170808T172315_20170808T172340_017835_01DE5F_5D03_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170808T172315_20170808T172340_017835_01DE5F_5D03_COG.csv.gz,True,,2017,2017-08-08,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20170808T052624_20170808T052649_006844_00C0C1_3857_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170808T052624_20170808T052649_006844_00C0C1_3857_COG.csv.gz,True,,2017,2017-08-08,descending,168,sentinel-1b,2590,False,1,True,2590,0,2590,0,0,473,2117,2590,0,0,473,2117
S1B_IW_GRDH_1SDV_20170809T171349_20170809T171414_006866_00C15B_2911_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170809T171349_20170809T171414_006866_00C15B_2911_COG.csv.gz,True,,2017,2017-08-09,ascending,15,sentinel-1b,1295,False,1,True,1295,0,1295,0,0,0,1295,1295,0,0,1,1294
S1B_IW_GRDH_1SDV_20170809T171414_20170809T171439_006866_00C15B_1345_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170809T171414_20170809T171439_006866_00C15B_1345_COG.csv.gz,True,,2017,2017-08-09,ascending,15,sentinel-1b,3036,False,1,True,3036,0,3036,0,0,0,3036,3036,0,0,0,3036
S1B_IW_GRDH_1SDV_20170813T053437_20170813T053502_006917_00C2E7_ED72_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170813T053437_20170813T053502_006917_00C2E7_ED72_COG.csv.gz,True,,2017,2017-08-13,descending,66,sentinel-1b,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,0,4331
S1B_IW_GRDH_1SDV_20170814T172201_20170814T172226_006939_00C38A_09EB_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170814T172201_20170814T172226_006939_00C38A_09EB_COG.csv.gz,True,,2017,2017-08-14,ascending,88,sentinel-1b,2135,False,1,True,2135,0,2135,0,0,138,1997,2135,0,0,138,1997
S1B_IW_GRDH_1SDV_20170814T172226_20170814T172251_006939_00C38A_47FE_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170814T172226_20170814T172251_006939_00C38A_47FE_COG.csv.gz,True,,2017,2017-08-14,ascending,88,sentinel-1b,1737,False,1,True,1737,0,1737,0,0,21,1716,1737,0,0,21,1716
S1A_IW_GRDH_1SDV_20170814T052658_20170814T052723_017915_01E0C1_5C23_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170814T052658_20170814T052723_017915_01E0C1_5C23_COG.csv.gz,True,,2017,2017-08-14,descending,168,sentinel-1a,628,False,1,True,628,0,628,0,0,146,482,628,0,0,145,483
S1A_IW_GRDH_1SDV_20170814T052723_20170814T052748_017915_01E0C1_6CF2_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170814T052723_20170814T052748_017915_01E0C1_6CF2_COG.csv.gz,True,,2017,2017-08-14,descending,168,sentinel-1a,1985,False,1,True,1985,0,1985,0,0,355,1630,1985,0,0,357,1628
S1A_IW_GRDH_1SDV_20170815T171427_20170815T171452_017937_01E169_6C8B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170815T171427_20170815T171452_017937_01E169_6C8B_COG.csv.gz,True,,2017,2017-08-15,ascending,15,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20170815T171452_20170815T171517_017937_01E169_63E3_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170815T171452_20170815T171517_017937_01E169_63E3_COG.csv.gz,True,,2017,2017-08-15,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,6,4325
S1A_IW_GRDH_1SDV_20170819T053511_20170819T053536_017988_01E302_41EC_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170819T053511_20170819T053536_017988_01E302_41EC_COG.csv.gz,True,,2017,2017-08-19,descending,66,sentinel-1a,3329,False,1,True,3329,0,3329,0,0,1,3328,3329,0,0,2,3327
S1A_IW_GRDH_1SDV_20170819T053536_20170819T053601_017988_01E302_4282_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170819T053536_20170819T053601_017988_01E302_4282_COG.csv.gz,True,,2017,2017-08-19,descending,66,sentinel-1a,1002,False,1,True,1002,0,1002,0,0,0,1002,1002,0,0,0,1002
S1A_IW_GRDH_1SDV_20170820T172251_20170820T172316_018010_01E3AA_B273_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170820T172251_20170820T172316_018010_01E3AA_B273_COG.csv.gz,True,,2017,2017-08-20,ascending,88,sentinel-1a,3871,False,1,True,3871,0,3871,0,0,159,3712,3871,0,0,159,3712
S1A_IW_GRDH_1SDV_20170820T172316_20170820T172341_018010_01E3AA_3FDA_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170820T172316_20170820T172341_018010_01E3AA_3FDA_COG.csv.gz,True,,2017,2017-08-20,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20170820T052625_20170820T052650_007019_00C5DD_0BEE_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170820T052625_20170820T052650_007019_00C5DD_0BEE_COG.csv.gz,True,,2017,2017-08-20,descending,168,sentinel-1b,2584,False,1,True,2584,0,2584,0,0,471,2113,2584,0,0,471,2113
S1B_IW_GRDH_1SDV_20170821T171349_20170821T171414_007041_00C672_392E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170821T171349_20170821T171414_007041_00C672_392E_COG.csv.gz,True,,2017,2017-08-21,ascending,15,sentinel-1b,1295,False,1,True,1295,0,1295,0,0,0,1295,1295,0,0,0,1295
S1B_IW_GRDH_1SDV_20170821T171414_20170821T171439_007041_00C672_9E1D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170821T171414_20170821T171439_007041_00C672_9E1D_COG.csv.gz,True,,2017,2017-08-21,ascending,15,sentinel-1b,3036,False,1,True,3036,0,3036,0,0,0,3036,3036,0,0,2,3034
S1B_IW_GRDH_1SDV_20170825T053438_20170825T053503_007092_00C7F7_31B6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170825T053438_20170825T053503_007092_00C7F7_31B6_COG.csv.gz,True,,2017,2017-08-25,descending,66,sentinel-1b,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,2,4329
S1B_IW_GRDH_1SDV_20170826T172201_20170826T172226_007114_00C898_C8B1_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170826T172201_20170826T172226_007114_00C898_C8B1_COG.csv.gz,True,,2017,2017-08-26,ascending,88,sentinel-1b,2139,False,1,True,2139,0,2139,0,0,139,2000,2139,0,0,139,2000
S1B_IW_GRDH_1SDV_20170826T172226_20170826T172251_007114_00C898_797A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170826T172226_20170826T172251_007114_00C898_797A_COG.csv.gz,True,,2017,2017-08-26,ascending,88,sentinel-1b,1736,False,1,True,1736,0,1736,0,0,22,1714,1736,0,0,22,1714
S1A_IW_GRDH_1SDV_20170826T052659_20170826T052724_018090_01E60E_746B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170826T052659_20170826T052724_018090_01E60E_746B_COG.csv.gz,True,,2017,2017-08-26,descending,168,sentinel-1a,629,False,1,True,629,0,629,0,0,146,483,629,0,0,146,483
S1A_IW_GRDH_1SDV_20170826T052724_20170826T052749_018090_01E60E_BF32_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170826T052724_20170826T052749_018090_01E60E_BF32_COG.csv.gz,True,,2017,2017-08-26,descending,168,sentinel-1a,1986,False,1,True,1986,0,1986,0,0,356,1630,1986,0,0,356,1630
S1A_IW_GRDH_1SDV_20170827T171428_20170827T171453_018112_01E6B4_D554_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170827T171428_20170827T171453_018112_01E6B4_D554_COG.csv.gz,True,,2017,2017-08-27,ascending,15,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20170827T171453_20170827T171518_018112_01E6B4_43B2_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170827T171453_20170827T171518_018112_01E6B4_43B2_COG.csv.gz,True,,2017,2017-08-27,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,4,4327
S1A_IW_GRDH_1SDV_20170831T053512_20170831T053537_018163_01E845_5E8A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170831T053512_20170831T053537_018163_01E845_5E8A_COG.csv.gz,True,,2017,2017-08-31,descending,66,sentinel-1a,3326,False,1,True,3326,0,3326,0,0,0,3326,3326,0,0,6,3320
S1A_IW_GRDH_1SDV_20170831T053537_20170831T053602_018163_01E845_68C0_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170831T053537_20170831T053602_018163_01E845_68C0_COG.csv.gz,True,,2017,2017-08-31,descending,66,sentinel-1a,1005,False,1,True,1005,0,1005,0,0,0,1005,1005,0,0,3,1002
S1A_IW_GRDH_1SDV_20170901T172251_20170901T172316_018185_01E8EE_13BB_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170901T172251_20170901T172316_018185_01E8EE_13BB_COG.csv.gz,True,,2017,2017-09-01,ascending,88,sentinel-1a,3870,False,1,True,3870,0,3870,0,0,160,3710,3870,0,0,162,3708
S1A_IW_GRDH_1SDV_20170901T172316_20170901T172341_018185_01E8EE_3872_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170901T172316_20170901T172341_018185_01E8EE_3872_COG.csv.gz,True,,2017,2017-09-01,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20170901T052625_20170901T052650_007194_00CAE9_DE05_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170901T052625_20170901T052650_007194_00CAE9_DE05_COG.csv.gz,True,,2017,2017-09-01,descending,168,sentinel-1b,2583,False,1,True,2583,0,2583,0,0,470,2113,2583,0,0,470,2113
S1B_IW_GRDH_1SDV_20170902T171350_20170902T171415_007216_00CB83_7FAA_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170902T171350_20170902T171415_007216_00CB83_7FAA_COG.csv.gz,True,,2017,2017-09-02,ascending,15,sentinel-1b,1298,False,1,True,1298,0,1298,0,0,0,1298,1298,0,0,0,1298
S1B_IW_GRDH_1SDV_20170902T171415_20170902T171440_007216_00CB83_4090_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170902T171415_20170902T171440_007216_00CB83_4090_COG.csv.gz,True,,2017,2017-09-02,ascending,15,sentinel-1b,3033,False,1,True,3033,0,3033,0,0,0,3033,3033,0,0,0,3033
S1B_IW_GRDH_1SDV_20170906T053438_20170906T053503_007267_00CD0C_DE81_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170906T053438_20170906T053503_007267_00CD0C_DE81_COG.csv.gz,True,,2017,2017-09-06,descending,66,sentinel-1b,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,1,4330
S1B_IW_GRDH_1SDV_20170907T172202_20170907T172227_007289_00CDAE_4BF3_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170907T172202_20170907T172227_007289_00CDAE_4BF3_COG.csv.gz,True,,2017,2017-09-07,ascending,88,sentinel-1b,2140,False,1,True,2140,0,2140,0,0,140,2000,2140,0,0,141,1999
S1B_IW_GRDH_1SDV_20170907T172227_20170907T172252_007289_00CDAE_2F63_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20170907T172227_20170907T172252_007289_00CDAE_2F63_COG.csv.gz,True,,2017,2017-09-07,ascending,88,sentinel-1b,1739,False,1,True,1739,0,1739,0,0,22,1717,1739,0,0,22,1717
S1A_IW_GRDH_1SDV_20170907T052659_20170907T052724_018265_01EB5E_C84A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170907T052659_20170907T052724_018265_01EB5E_C84A_COG.csv.gz,True,,2017,2017-09-07,descending,168,sentinel-1a,628,False,1,True,628,0,628,0,0,146,482,628,0,0,146,482
S1A_IW_GRDH_1SDV_20170907T052724_20170907T052749_018265_01EB5E_E60C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170907T052724_20170907T052749_018265_01EB5E_E60C_COG.csv.gz,True,,2017,2017-09-07,descending,168,sentinel-1a,1988,False,1,True,1988,0,1988,0,0,356,1632,1988,0,0,357,1631
S1A_IW_GRDH_1SDV_20170908T171428_20170908T171453_018287_01EC0B_17D6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170908T171428_20170908T171453_018287_01EC0B_17D6_COG.csv.gz,True,,2017,2017-09-08,ascending,15,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20170908T171453_20170908T171518_018287_01EC0B_A1AF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170908T171453_20170908T171518_018287_01EC0B_A1AF_COG.csv.gz,True,,2017,2017-09-08,ascending,15,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,9,4322
S1A_IW_GRDH_1SDV_20170912T053512_20170912T053537_018338_01EDBF_2E39_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170912T053512_20170912T053537_018338_01EDBF_2E39_COG.csv.gz,True,,2017,2017-09-12,descending,66,sentinel-1a,3324,False,1,True,3324,0,3324,0,0,0,3324,3324,0,0,1,3323
S1A_IW_GRDH_1SDV_20170912T053537_20170912T053602_018338_01EDBF_BF65_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170912T053537_20170912T053602_018338_01EDBF_BF65_COG.csv.gz,True,,2017,2017-09-12,descending,66,sentinel-1a,1007,False,1,True,1007,0,1007,0,0,0,1007,1007,0,0,0,1007
S1A_IW_GRDH_1SDV_20170913T172251_20170913T172316_018360_01EE65_B413_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170913T172251_20170913T172316_018360_01EE65_B413_COG.csv.gz,True,,2017,2017-09-13,ascending,88,sentinel-1a,3868,False,1,True,3868,0,3868,0,0,160,3708,3868,0,0,160,3708
S1A_IW_GRDH_1SDV_20170913T172316_20170913T172341_018360_01EE65_BA31_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20170913T172316_20170913T172341_018360_01EE65_BA31_COG.csv.gz,True,,2017,2017-09-13,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
