scene_id,year,acquisition_date,orbit_state,relative_orbit,polarization,support_id,lon,lat,vv_image_row,vv_image_col,vv_raster_inside,vv_calibration_support_ok,vv_noise_support_ok,vv_noise_power_eta,vv_noise_range_component,vv_noise_azimuth_component,vv_noise_azimuth_candidate_blocks_n,vh_image_row,vh_image_col,vh_raster_inside,vh_calibration_support_ok,vh_noise_support_ok,vh_noise_power_eta,vh_noise_range_component,vh_noise_azimuth_component,vh_noise_azimuth_candidate_blocks_n
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2344,8.334580285,45.29999838,,,,,,,,,,666.0,12407.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2345,8.346427592,45.29999838,,,,,,,,,,650.0,12316.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2346,8.358274899,45.29999838,,,,,,,,,,635.0,12226.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2347,8.370122205,45.29999838,,,,,,,,,,619.0,12135.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2348,8.381969512,45.29999838,,,,,,,,,,603.0,12044.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2349,8.393816819,45.29999838,,,,,,,,,,587.0,11954.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2350,8.405664126,45.29999838,,,,,,,,,,571.0,11863.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2351,8.417511432,45.29999838,,,,,,,,,,555.0,11772.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2352,8.429358739,45.29999838,,,,,,,,,,539.0,11682.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2353,8.441206046,45.29999838,,,,,,,,,,523.0,11591.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2354,8.453053353,45.29999838,,,,,,,,,,507.0,11500.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2355,8.464900659,45.29999838,,,,,,,,,,491.0,11409.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2356,8.524137193,45.29999838,,,,,,,,,,411.0,10956.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2357,8.547831806,45.29999838,,,,,,,,,,379.0,10774.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2358,8.559679113,45.29999838,,,,,,,,,,363.0,10684.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2359,8.57152642,45.29999838,,,,,,,,,,347.0,10593.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2360,8.583373727,45.29999838,,,,,,,,,,331.0,10502.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2361,8.595221033,45.29999838,,,,,,,,,,315.0,10411.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2362,8.60706834,45.29999838,,,,,,,,,,299.0,10321.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2363,8.618915647,45.29999838,,,,,,,,,,282.0,10230.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2364,8.630762954,45.29999838,,,,,,,,,,266.0,10139.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2365,8.64261026,45.29999838,,,,,,,,,,250.0,10048.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2366,8.654457567,45.29999838,,,,,,,,,,234.0,9958.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2367,8.666304874,45.29999838,,,,,,,,,,218.0,9867.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2368,8.678152181,45.29999838,,,,,,,,,,202.0,9776.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2369,8.689999487,45.29999838,,,,,,,,,,185.0,9685.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2370,8.701846794,45.29999838,,,,,,,,,,169.0,9594.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2371,8.713694101,45.29999838,,,,,,,,,,153.0,9504.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2372,8.725541407,45.29999838,,,,,,,,,,137.0,9413.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2373,8.737388714,45.29999838,,,,,,,,,,120.0,9322.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2429,8.229164095,45.30833171,,,,,,,,,,717.0,13230.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2430,8.241013143,45.30833171,,,,,,,,,,701.0,13139.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2431,8.252862192,45.30833171,,,,,,,,,,685.0,13049.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2432,8.26471124,45.30833171,,,,,,,,,,669.0,12958.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2433,8.276560288,45.30833171,,,,,,,,,,654.0,12868.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2434,8.288409337,45.30833171,,,,,,,,,,638.0,12777.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2435,8.300258385,45.30833171,,,,,,,,,,622.0,12686.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2436,8.312107433,45.30833171,,,,,,,,,,606.0,12596.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2437,8.323956482,45.30833171,,,,,,,,,,590.0,12505.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2438,8.33580553,45.30833171,,,,,,,,,,574.0,12414.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2439,8.347654579,45.30833171,,,,,,,,,,559.0,12324.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2440,8.359503627,45.30833171,,,,,,,,,,543.0,12233.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2441,8.371352675,45.30833171,,,,,,,,,,527.0,12143.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2442,8.383201724,45.30833171,,,,,,,,,,511.0,12052.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2443,8.395050772,45.30833171,,,,,,,,,,495.0,11961.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2444,8.40689982,45.30833171,,,,,,,,,,479.0,11871.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2445,8.418748869,45.30833171,,,,,,,,,,463.0,11780.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2446,8.477994111,45.30833171,,,,,,,,,,383.0,11326.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2447,8.489843159,45.30833171,,,,,,,,,,367.0,11236.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2448,8.501692207,45.30833171,,,,,,,,,,351.0,11145.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2449,8.513541256,45.30833171,,,,,,,,,,335.0,11054.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2450,8.525390304,45.30833171,,,,,,,,,,319.0,10964.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2451,8.537239353,45.30833171,,,,,,,,,,303.0,10873.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2452,8.549088401,45.30833171,,,,,,,,,,287.0,10782.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2453,8.560937449,45.30833171,,,,,,,,,,271.0,10691.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2454,8.572786498,45.30833171,,,,,,,,,,255.0,10601.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2455,8.584635546,45.30833171,,,,,,,,,,239.0,10510.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2456,8.596484594,45.30833171,,,,,,,,,,223.0,10419.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2457,8.608333643,45.30833171,,,,,,,,,,207.0,10328.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2458,8.620182691,45.30833171,,,,,,,,,,191.0,10238.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2459,8.63203174,45.30833171,,,,,,,,,,175.0,10147.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2460,8.643880788,45.30833171,,,,,,,,,,158.0,10056.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2461,8.655729836,45.30833171,,,,,,,,,,142.0,9965.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2462,8.667578885,45.30833171,,,,,,,,,,126.0,9875.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2463,8.679427933,45.30833171,,,,,,,,,,110.0,9784.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2464,8.691276981,45.30833171,,,,,,,,,,94.0,9693.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2465,8.70312603,45.30833171,,,,,,,,,,77.0,9602.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2466,8.714975078,45.30833171,,,,,,,,,,61.0,9511.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2467,8.726824127,45.30833171,,,,,,,,,,45.0,9420.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2516,8.15926945,45.31666505,,,,,,,,,,719.0,13781.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2517,8.171120241,45.31666505,,,,,,,,,,703.0,13690.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2518,8.182971032,45.31666505,,,,,,,,,,688.0,13600.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2519,8.194821822,45.31666505,,,,,,,,,,672.0,13509.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2520,8.206672613,45.31666505,,,,,,,,,,656.0,13419.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2521,8.218523404,45.31666505,,,,,,,,,,640.0,13328.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2522,8.230374195,45.31666505,,,,,,,,,,625.0,13237.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2523,8.242224986,45.31666505,,,,,,,,,,609.0,13147.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2524,8.254075776,45.31666505,,,,,,,,,,593.0,13056.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2525,8.265926567,45.31666505,,,,,,,,,,578.0,12966.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2526,8.277777358,45.31666505,,,,,,,,,,562.0,12875.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2527,8.289628149,45.31666505,,,,,,,,,,546.0,12785.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2528,8.301478939,45.31666505,,,,,,,,,,530.0,12694.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2529,8.31332973,45.31666505,,,,,,,,,,514.0,12603.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2530,8.325180521,45.31666505,,,,,,,,,,499.0,12513.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2531,8.337031312,45.31666505,,,,,,,,,,483.0,12422.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2532,8.348882103,45.31666505,,,,,,,,,,467.0,12331.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2533,8.360732893,45.31666505,,,,,,,,,,451.0,12241.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2534,8.372583684,45.31666505,,,,,,,,,,435.0,12150.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2535,8.384434475,45.31666505,,,,,,,,,,419.0,12060.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2536,8.396285266,45.31666505,,,,,,,,,,403.0,11969.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2537,8.443688429,45.31666505,,,,,,,,,,340.0,11606.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2538,8.45553922,45.31666505,,,,,,,,,,324.0,11516.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2539,8.46739001,45.31666505,,,,,,,,,,308.0,11425.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2540,8.479240801,45.31666505,,,,,,,,,,292.0,11334.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2541,8.491091592,45.31666505,,,,,,,,,,276.0,11243.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2542,8.502942383,45.31666505,,,,,,,,,,260.0,11153.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2543,8.514793173,45.31666505,,,,,,,,,,244.0,11062.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2544,8.526643964,45.31666505,,,,,,,,,,228.0,10971.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2545,8.538494755,45.31666505,,,,,,,,,,212.0,10881.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2546,8.550345546,45.31666505,,,,,,,,,,196.0,10790.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2547,8.562196337,45.31666505,,,,,,,,,,180.0,10699.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2548,8.574047127,45.31666505,,,,,,,,,,163.0,10608.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2549,8.585897918,45.31666505,,,,,,,,,,147.0,10518.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2550,8.597748709,45.31666505,,,,,,,,,,131.0,10427.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2551,8.6095995,45.31666505,,,,,,,,,,115.0,10336.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2552,8.62145029,45.31666505,,,,,,,,,,99.0,10245.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2553,8.633301081,45.31666505,,,,,,,,,,83.0,10155.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2554,8.645151872,45.31666505,,,,,,,,,,67.0,10064.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2555,8.657002663,45.31666505,,,,,,,,,,50.0,9973.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2556,8.668853454,45.31666505,,,,,,,,,,34.0,9882.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2557,8.680704244,45.31666505,,,,,,,,,,18.0,9791.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2558,8.692555035,45.31666505,,,,,,,,,,2.0,9701.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2598,8.101206951,45.32499838,,,,,,,,,,705.0,14241.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2599,8.113059485,45.32499838,,,,,,,,,,690.0,14151.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2600,8.124912019,45.32499838,,,,,,,,,,674.0,14060.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2601,8.136764553,45.32499838,,,,,,,,,,658.0,13970.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2602,8.148617087,45.32499838,,,,,,,,,,643.0,13879.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2603,8.160469621,45.32499838,,,,,,,,,,627.0,13788.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2604,8.172322155,45.32499838,,,,,,,,,,611.0,13698.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2605,8.184174689,45.32499838,,,,,,,,,,596.0,13607.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2606,8.196027223,45.32499838,,,,,,,,,,580.0,13517.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2607,8.207879757,45.32499838,,,,,,,,,,564.0,13426.0,True,True,False,,,,
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025,2025-04-21,descending,66,VH,RFIT_2608,8.219732291,45.32499838,,,,,,,,,,549.0,13336.0,True,True,False,,,,
